system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,NBR,NDMI,NDVI,NDWI,aspect,casualty,dem_source,district,elevation,event_date,event_day_of_year,event_month,event_time_raw,event_type,has_casualty,hls_cloud_cover,hls_date,hls_days_before_event,hls_image_count,hls_valid,landslide_name,landslide_target,location,rainfall_24h_mm,record_id,road_affected,road_affected_flag,slide_id,slide_no,slope,source,source_code,state,state_code,year,.geo
0000000000000000004d,,,,,,,,,,,,,,,221.4399789761911,0,PART1,East Jaintia Hills,55.55651473999024,2023-04-05,95.0,4.0,7:00 AM,3.0,0,60.0,2023-04-04,0.0025578703703703705,10,true,Sonapur Tunnel Landslide,1,Near Sonapur Tunnel,2.958248956,LS-0078,NH 6,1,Newspapers & Media/2023/Meghalaya/14,14,22.236416541506564,Newspapers & Media,0,Meghalaya,3,2023,"{""type"":""Point"",""coordinates"":[92.36024088566006,25.105929510881566]}"
0000000000000000004e,,,,,,,,,,,,,,,246.65593272693448,2,PART1,East Khasi Hills,1526.8599853515625,2023-04-14,104.0,4.0,,3.0,1,49.0,2023-04-13,0.01607638888888889,10,true,Rngain Landslide,1,"Rngain Village, Pynursla",0.0,LS-0079,NH 206,1,Newspapers & Media/2023/Meghalaya/3,3,41.97134187295409,Newspapers & Media,0,Meghalaya,3,2023,"{""type"":""Point"",""coordinates"":[91.87655773529174,25.371446683109]}"
00000000000000000054,,,,,,,,,,,,,,,221.43995875102755,0,PART1,East Jaintia Hills,55.55651473999024,2023-05-27,147.0,5.0,,2.0,0,40.0,2023-05-26,0.009363425925925926,10,true,Sonapur Tunnel Landslide,1,Near Sonapur Tunnel,0.007794080767780542,LS-0085,NH 6,1,Newspapers & Media/2023/Meghalaya/12,12,22.23641028681969,Newspapers & Media,0,Meghalaya,3,2023,"{""type"":""Point"",""coordinates"":[92.36018291734636,25.105844787961548]}"
00000000000000000055,,,,,,,,,,,,,,,221.439980371033,0,PART1,East Jaintia Hills,55.55651473999024,2023-06-10,161.0,6.0,,3.0,0,59.0,2023-06-08,1.0025347222222223,10,true,Sonapur Tunnel Landslide,1,near Sonapur Tunnel,87.10559537,LS-0086,NH 6,1,Newspapers & Media/2023/Meghalaya/15,15,22.236416972865424,Newspapers & Media,0,Meghalaya,3,2023,"{""type"":""Point"",""coordinates"":[92.36024534476111,25.105938429083672]}"
00000000000000000058,,,,,,,,,,,,,,,221.43998223082275,0,PART1,East Jaintia Hills,55.55651473999024,2023-06-15,166.0,6.0,Morning,3.0,0,50.0,2023-06-12,2.016076388888889,10,true,Sonapur Tunnel Landslide,1,near Sonapur Tunnel,0.0,LS-0089,NH 6,1,Newspapers & Media/2023/Meghalaya/19,19,22.2364175480108,Newspapers & Media,0,Meghalaya,3,2023,"{""type"":""Point"",""coordinates"":[92.36025872206427,25.105942888184725]}"
0000000000000000006d,,,,,,,,,,,,,,,194.89807513167108,0,PART1,East Jaintia Hills,49.75262451171875,2023-08-10,222.0,8.0,Night,3.0,0,28.0,2023-08-09,0.009386574074074073,10,true,Sonapur Tunnel Landslide,1,Near Sonapur Tunnel,0.909345005,LS-0110,NH 6,1,Newspapers & Media/2023/Meghalaya/61,61,19.705045389300054,Newspapers & Media,0,Meghalaya,3,2023,"{""type"":""Point"",""coordinates"":[92.36123080609393,25.10670093536381]}"
00000000000000000073,,,,,,,,,,,,,,,221.43998502050871,0,PART1,East Jaintia Hills,55.55651473999024,2023-08-26,238.0,8.0,,3.0,0,53.0,2023-08-24,1.0093634259259259,10,true,Sonapur Tunnel Landslide,1,Near Sonapur Tunnel,46.21286365,LS-0116,NH 6,1,Newspapers & Media/2023/Meghalaya/70,70,22.236418410729364,Newspapers & Media,0,Meghalaya,3,2023,"{""type"":""Point"",""coordinates"":[92.3602854766706,25.105956265487887]}"
00000000000000000077,,,,,,,,,,,,,,,221.43995875102755,0,PART1,East Jaintia Hills,55.55651473999024,2024-02-03,34.0,2.0,4:00 AM,3.0,0,75.0,2024-02-02,0.0696875,10,true,Sonapur Tunnel Landslide,1,Near Sonapur Tunnel,2.0810000896453857,LS-0120,NH 6,1,Newspapers & Media/2024/Meghalaya/1,1,22.23641028681969,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[92.36018291734636,25.105844787961548]}"
00000000000000000079,,,,,,,,,,,,,,,230.7991413494537,0,PART1,East Jaintia Hills,64.33722686767578,2024-04-30,121.0,4.0,6:00 PM,3.0,0,32.0,2024-04-29,0.023275462962962963,10,true,Sonapur Landslide,1,Near Sonapur Tunnel,3.825000047683716,LS-0122,NH 6,1,Newspapers & Media/2024/Meghalaya/3,2,47.44563734262548,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[92.35800687603229,25.102665448910443]}"
00000000000000000084,,,,,,,,,,,,,,,223.73511048375025,0,PART1,East Jaintia Hills,79.4827880859375,2024-05-27,148.0,5.0,10:00,3.0,0,0.0,2024-05-25,1.0095023148148148,10,true,Sonapur Tunnel Landslide,1,Near Sonapur Tunnel,227.2729949951172,LS-0133,NH 6,1,Newspapers & Media/2024/Meghalaya/17,6,38.36164816507699,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[92.36097663733388,25.10620597514688]}"
0000000000000000009c,,,,,,,,,,,,,,,54.34022909496662,0,PART1,East Jaintia Hills,267.4786682128906,2024-05-30,151.0,5.0,,3.0,0,40.0,2024-05-27,2.016076388888889,10,true,Lumshnong Landslide,1,Along Lumshnong Road Side,599.5189819335938,LS-0157,NH 6,1,Newspapers & Media/2024/Meghalaya/42,15,9.072201402774382,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[92.36843671339629,25.154569385172557]}"
000000000000000000ad,,,,,,,,,,,,,,,74.89286112371218,0,PART1,East Jaintia Hills,376.1923828125,2024-06-15,167.0,6.0,12:25 PM,3.0,0,53.0,2024-06-14,0.009386574074074073,10,true,Lumshnong 2 Landslide,1,Lumshnong area along NH 6,246.0,LS-0174,NH 6,1,Newspapers & Media/2024/Meghalaya/44,16,24.451218423799904,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[92.38607245806267,25.162582389765596]}"
00000000000000000118,,,,,,,,,,,,,,,299.1110067855537,0,PART1,East Jaintia Hills,186.9522399902344,2024-07-12,194.0,7.0,Morning,3.0,0,68.0,2024-07-11,0.0696875,10,true,Kuliang Landslide,1,Kuliang section of National Highway 06,102.94999694824219,LS-0281,NH 6,1,Newspapers & Media/2024/Meghalaya/122,45,23.77169357623633,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[92.3624124678731,25.080481421169548]}"
00000000000000000131,,,,,,,,,,,,,,,342.8551830182397,0,PART1,East Jaintia Hills,179.9235076904297,2024-08-06,219.0,8.0,Early,3.0,0,75.0,2024-08-05,0.01607638888888889,10,true,Kuliang Landslide,1,Kuliang section of National Highway 06,9.399999618530273,LS-0306,NH 6,1,Newspapers & Media/2024/Meghalaya/148,50,23.55176718866125,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[92.36235895866045,25.080526012180087]}"
00000000000000000132,,,,,,,,,,,,,,,213.9962150531392,0,PART1,East Jaintia Hills,61.89412307739258,2024-08-06,219.0,8.0,,3.0,0,75.0,2024-08-05,0.01607638888888889,10,true,Sonapur Tunnel Landslide,1,Near Sonapur Tunnel,5.139999866485596,LS-0307,NH 6,1,Newspapers & Media/2024/Meghalaya/153,51,30.106579331879527,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[92.36103014654653,25.106370961885855]}"
00000000000000000137,,,,,,,,,,,,,,,342.8551830182397,0,PART1,East Jaintia Hills,179.9235076904297,2024-08-12,225.0,8.0,Morning,3.0,0,38.0,2024-08-11,0.03774305555555556,10,true,Kuliang Landslide,1,Kuliang section of National Highway 06,21.190000534057617,LS-0312,NH 6,1,Newspapers & Media/2024/Meghalaya/155,52,23.55176718866125,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[92.36224748113412,25.080526012180083]}"
0000000000000000013a,,,,,,,,,,,,,,,342.8551830182397,0,PART1,East Jaintia Hills,179.9235076904297,2024-08-17,230.0,8.0,Afternoon,2.0,0,53.0,2024-08-16,0.0025578703703703705,10,true,Kuliang Landslide,1,Kuliang section of National Highway 06,35.88999938964844,LS-0315,NH 6,1,Newspapers & Media/2024/Meghalaya/159,53,23.55176718866125,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[92.36212262630461,25.080526012180083]}"
0000000000000000014a,,,,,,,,,,,,,,,310.02700041588054,0,PART2,Ri Bhoi,520.3108520507812,2024-09-06,250.0,9.0,8:00 PM,3.0,0,79.0,2024-09-05,0.0025578703703703705,10,true,Shangbangla Landslide,1,Shangbangla Village,48.08000183105469,LS-0331,NH 6,1,Newspapers & Media/2024/Meghalaya/175,54,18.040591314082903,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.8651825685044,25.951566811960202]}"
0000000000000000014d,,,,,,,,,,,,,,,342.85518420476075,0,PART1,East Jaintia Hills,179.9235076904297,2024-09-30,274.0,9.0,,3.0,0,29.0,2024-09-29,0.9957291666666667,10,true,Kuliang Landslide,1,Kuliang section of National Highway 06,90.98999786376953,LS-0334,NH 6,1,Newspapers & Media/2024/Meghalaya/178,55,23.551767054584406,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[92.36218505371936,25.080517093977978]}"
00000000000000000064,,,,,,,,,,,,,,,201.75613047402103,0,PART1,Aizawl,872.0555419921875,2023-07-04,185.0,7.0,,,0,32.0,2023-07-03,0.0025578703703703705,10,true,Hunthar Landslide,1,Hunthar in western part of Aizawl,0.956700019,LS-0101,NH 54,1,Newspapers & Media/2023/Mizoram/41,41,22.423354023134205,Newspapers & Media,0,Mizoram,4,2023,"{""type"":""Point"",""coordinates"":[92.71424891829314,23.74506091948147]}"
0000000000000000008f,,,,,,,,,,,,,,,201.75613047402103,0,PART1,Aizawl,872.0555419921875,2024-05-28,149.0,5.0,,3.0,0,40.0,2024-05-27,0.01607638888888889,10,true,Hunthar Landslide,1,Western outskirts of Aizawl,596.4849853515625,LS-0144,NH-54,1,Newspapers & Media/2024/Mizoram/14,2,22.423354023134205,Newspapers & Media,0,Mizoram,4,2024,"{""type"":""Point"",""coordinates"":[92.71424891829314,23.74506091948147]}"
00000000000000000067,,,,,,,,,,,,,,,62.34422107993117,0,PART2,Peren,701.4901123046875,2023-07-10,191.0,7.0,Morning,2.0,0,5.0,2023-07-09,0.023136574074074073,10,true,Iron bridge landslide,1,Peren-Maram road,4.89017205,LS-0104,NH-129A,1,Newspapers & Media/2023/Nagaland/45,45,16.699255036483354,Newspapers & Media,0,Nagaland,5,2023,"{""type"":""Point"",""coordinates"":[93.76566481478619,25.529811657022133]}"
00000000000000000068,,,,,,,,,,,,,,,186.65724903543665,0,PART2,Kiphire,1202.1767578125,2023-07-16,197.0,7.0,,2.0,0,21.0,2023-07-15,0.009363425925925926,10,true,Kiphire Landslide,1,Shamator Kiphire Road Section,175.991999,LS-0105,NH 202,1,Newspapers & Media/2023/Nagaland/51,51,22.128350192911743,Newspapers & Media,0,Nagaland,5,2023,"{""type"":""Point"",""coordinates"":[94.85534871651993,25.994079881403756]}"
000000000000000000e2,,,,,,,,,,,,,,,240.9175537333956,0,PART2,Mokokchung,1272.275390625,2024-06-28,180.0,6.0,1:30 AM,2.0,0,69.0,2024-06-27,0.0025578703703703705,10,true,Tongdentsuyo ng Landslide,1,Tongdentsuyon g ward near butcher shop,100.43000030517578,LS-0227,NH 2,1,Newspapers & Media/2024/Nagaland/70,4,36.77011446597822,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.52457705947637,26.328053173003692]}"
00000000000000000106,,,,,,,,,,,,,,,233.1165626938951,0,PART2,Tuensang,1639.3218994140625,2024-07-02,184.0,7.0,,2.0,0,31.0,2024-07-01,0.0696875,10,true,Tuensang Landslide,1,TuensangMoko kchung Road,122.05000305175781,LS-0263,NH 202,1,Newspapers & Media/2024/Nagaland/99,6,16.684536286010616,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.80035016412671,26.2230547204982]}"
0000000000000000011e,,,,,,,,,,,,,,,339.9460255884836,0,PART2,Wokha,1398.79931640625,2024-07-15,197.0,7.0,5:00 AM,2.0,0,28.0,2024-07-14,0.009386574074074073,10,true,Wokha Landslide,1,Near Wokha village 'B' Khel,3.3399999141693115,LS-0287,NH 2,1,Newspapers & Media/2024/Nagaland/132,13,21.87567165123189,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.25557287022512,26.10740347557603]}"
00000000000000000139,,,,,,,,,,,,,,,132.0651400384865,0,PART2,Kohima,971.4161376953124,2024-08-14,227.0,8.0,,3.0,0,27.0,2024-08-13,0.009386574074074073,10,true,Zubza Landslide,1,Kohima Dimapur Highway,4.659999847412109,LS-0314,NH 29,1,Newspapers & Media/2024/Nagaland/158,19,10.673867929215016,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.0342676849426,25.72444695890399]}"
00000000000000000147,,,,,,,,,,,,,,,86.53658331531443,0,PART2,Wokha,740.7920532226562,2024-08-29,242.0,8.0,,2.0,0,1.0,2024-08-27,1.0231597222222222,10,true,Longsa Landslide,1,Between Longsa Junction and Dikhu Bridge,21.6299991607666,LS-0328,NH 202,1,Newspapers & Media/2024/Nagaland/171,22,20.26698228086056,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.53772694848297,26.249363416713532]}"
00000000000000000149,,,,,,,,,,,,,,,36.506750217220656,6,PART2,Chumoukedima,670.9368286132812,2024-09-03,247.0,9.0,11:00,3.0,1,67.0,2024-09-02,0.06390046296296296,10,true,Pherima Landslide,1,Between Pherima and Paglapahar,33.40999984741211,LS-0330,NH 29,1,Newspapers & Media/2024/Nagaland/174,24,28.265838841017608,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[93.91372034706374,25.773951898799346]}"
0000000000000000014c,,,,,,,,,,,,,,,260.3762957928484,0,PART2,Kohima,1147.130859375,2024-09-09,253.0,9.0,5:00 PM,3.0,0,54.0,2024-09-07,1.0094791666666667,10,true,KMC Dumping Landslide,1,Near old Kohima Municipal Council (KMC) dumping site,45.029998779296875,LS-0333,NH 29,1,Newspapers & Media/2024/Nagaland/177,25,21.880873718496275,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.06852695833624,25.710967096419424]}"
00000000000000000154,,,,,,,,,,,,,,,260.37629039615234,0,PART2,Kohima,1147.130859375,2024-10-04,278.0,10.0,,3.0,0,35.0,2024-10-03,0.030567129629629628,10,true,KMC Dumping Landslide,1,Near old Kohima Municipal Council (KMC) dumping site,16.3799991607666,LS-0341,NH 29,1,Newspapers & Media/2024/Nagaland/183,26,21.880862711717302,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.06853587653833,25.71090020990362]}"
0000000000000000004b,,,,,,,,,,,,,,,225.64007915423528,0,PART2,Gangtok,1206.945556640625,2023-03-26,85.0,3.0,,3.0,0,20.0,2023-03-25,0.0025578703703703705,10,true,Sokpay Landslide,1,Sokpay Village,0.669916422,LS-0076,Dikchu-Rakdong Road,1,Newspapers & Media/2023/Sikkim/2,2,52.43651809032978,Newspapers & Media,0,Sikkim,6,2023,"{""type"":""Point"",""coordinates"":[88.52320226557411,27.39235587154121]}"
00000000000000000053,,,,,,,,,,,,,,,40.833014360378456,0,PART2,North Sikkim,1731.767333984375,2023-05-19,139.0,5.0,,2.0,0,44.0,2023-05-18,0.016099537037037037,10,true,Chungthang Landslide,1,Chungthang_Lachung_Road,13.09883959,LS-0084,Chungthang_Lachung_Road,1,Newspapers & Media/2023/Sikkim/11,11,35.328117621942425,Newspapers & Media,0,Sikkim,6,2023,"{""type"":""Point"",""coordinates"":[88.65730527065543,27.61323744222365]}"
00000000000000000059,,,,,,,,,,,,,,,5.261703075380694,0,PART2,North Sikkim,1608.356689453125,2023-06-16,167.0,6.0,,2.0,0,62.0,2023-06-15,0.009363425925925926,10,true,Chungthang 2 Landslide,1,Along Chungthnag Road,3.215050509,LS-0090,NH 10,1,Newspapers & Media/2023/Sikkim/21,21,2.903216327356073,Newspapers & Media,0,Sikkim,6,2023,"{""type"":""Point"",""coordinates"":[88.64646073689345,27.60389116641563]}"
0000000000000000006c,,,,,,,,,,,,,,,49.31699844738529,0,PART2,East Sikkim,673.744140625,2023-08-04,216.0,8.0,,2.0,0,37.0,2023-08-02,1.0025578703703704,10,true,32 No. Landslide,1,"National Highway NH-10, connecting Sikkim with the mainland and capital Gangtok",1.9800000190734863,LS-0109,NH 10,1,Newspapers & Media/2023/Sikkim/67,67,28.766001420853662,Newspapers & Media,0,Sikkim,6,2023,"{""type"":""Point"",""coordinates"":[88.55059006424436,27.25999191587072]}"
00000000000000000072,,,,,,,,,,,,,,,49.3169836743557,0,PART2,East Sikkim,673.744140625,2023-08-24,236.0,8.0,,2.0,0,48.0,2023-08-22,1.0025578703703704,10,true,32 No. Landslide,1,"National Highway NH-10, connecting Sikkim with the mainland and capital Gangtok",21.48876357,LS-0115,NH 10,1,Newspapers & Media/2023/Sikkim/68,68,28.76599417120897,Newspapers & Media,0,Sikkim,6,2023,"{""type"":""Point"",""coordinates"":[88.5506837053665,27.259933947557027]}"
000000000000000000a3,,,,,,,,,,,,,,,36.98204800511536,0,PART2,Gangtok,421.1888427734375,2024-06-11,163.0,6.0,,3.0,0,36.0,2024-06-09,1.0093634259259259,10,true,Shantinagar Landslide,1,Shantinagar Area in Singtam,10.0,LS-0164,NH 10,1,Newspapers & Media/2024/Sikkim/46,6,42.032610683867325,Newspapers & Media,0,Sikkim,6,2024,"{""type"":""Point"",""coordinates"":[88.50578947596038,27.235529287491513]}"
00000000000000000142,,,,,,,,,,,,,,,158.43696163618506,0,PART1,South Tripura,74.78501892089844,2024-08-22,235.0,8.0,,2.0,0,45.0,2024-08-21,0.9819328703703704,10,true,Nutan Bazar Landslide,1,Near Nutan bazar water treatment plant,484.04998779296875,LS-0323,Report.,1,Newspapers & Media/2024/Tripura/167,6,5.968315382114851,Newspapers & Media,0,Tripura,7,2024,"{""type"":""Point"",""coordinates"":[91.75562245562122,23.42316733263532]}"
00000000000000000010,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,139.81174116768784,0,PART2,Upper Siang,683.1927490234375,2021-06-17,168.0,6.0,,2.0,0,,,,0,false,Pekong Landslide,1,Pekong Village,2.63657808303833,LS-0017,,0,Online Media/2021/Arunachal Pradesh/6,6,36.70577261334195,Online Media,1,Arunachal Pradesh,0,2021,"{""type"":""Point"",""coordinates"":[94.84253771919337,28.93625272478103]}"
00000000000000000015,0.19616283862474057,0.1123087244923794,0.01495837257582662,0.05521099802521644,0.044107843435110636,0.08484665046331462,0.23336298040407114,0.28713365233682714,0.2637523267000862,0.31055989670363054,0.40163053727425624,0.14461544366021103,0.7170044197634884,-0.6567776704384733,243.6416696306408,0,PART2,East Siang,454.3298034667969,2021-06-27,178.0,6.0,,1.0,0,75.0,2021-06-17,9.82232638888889,1,true,Rotlung Landslide,1,Rotlung Village at Kebang,47.738895416259766,LS-0022,,0,Online Media/2021/Arunachal Pradesh/5,5,38.99169053985588,Online Media,1,Arunachal Pradesh,0,2021,"{""type"":""Point"",""coordinates"":[95.18138926734578,28.153609144284435]}"
00000000000000000016,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,180.0,0,PART2,East Siang,201.5,2021-06-27,178.0,6.0,,3.0,0,,,,0,false,Sangam_bridge_collapse,1,Sangam Bridge Collapse near Pangin,47.070611,LS-0023,,0,Online Media/2021/Arunachal Pradesh/15,15,21.50127351533532,Online Media,1,Arunachal Pradesh,0,2021,"{""type"":""Point"",""coordinates"":[94.99630090081934,28.233721353810633]}"
00000000000000000011,0.17717827034147327,0.13388945181882664,0.06590220893707567,0.08930719931097368,0.09205906373492749,0.10020406829466001,0.1523824754281082,0.1815656753470462,0.1627584709697031,0.19508130509676763,0.09912169113513675,-0.04219079206239764,0.27742708241504005,-0.2909205725998735,245.2932737925172,1,PART2,Kamrup metro,62.73257446289063,2021-06-18,169.0,6.0,4:30,2.0,1,67.0,2021-06-10,7.814571759259259,1,true,Water_works_colony_landslide,1,Water Works Colony,121.189373,LS-0018,,0,Online Media/2021/Assam/72,72,2.8170131371826,Online Media,1,Assam,1,2021,"{""type"":""Point"",""coordinates"":[91.69463533051325,26.162785510659823]}"
0000000000000000000a,0.18750773948302069,0.10282623922959955,0.034614637607704,0.06956159148504813,0.05593665990876837,0.0989666599087683,0.21574362899138375,0.2553506031424227,0.2489816523061328,0.27267843385707036,0.40106465808213765,0.1303396659128276,0.6111791436624093,-0.5436895152653364,57.39106082569077,0,PART1,Senapati,729.8132934570312,2021-06-06,157.0,6.0,,2.0,0,9.0,2021-05-23,13.822349537037036,2,true,Tujang_Waichong_landslide,1,Between Tujang Waichong and Selsi Village,10.335549354553223,LS-0011,,0,Online Media/2021/Manipur/22,22,0.3055478869098159,Online Media,1,Manipur,2,2021,"{""type"":""Point"",""coordinates"":[93.82013719325509,25.217563105754582]}"
0000000000000000001a,0.5723437610552381,0.39028356496689726,0.8193031232627482,0.831148011320564,0.8139137110223882,0.8140565775509173,0.8298176075200886,0.8482303835851815,0.8389787436195479,0.8477734876434021,0.364927082493454,0.1887908455932981,0.01505110211546179,-0.004470367732972995,192.0070561250731,0,PART1,South Garo Hills,272.5726928710937,2021-06-30,181.0,6.0,,2.0,0,56.0,2021-06-25,4.814479166666667,5,true,Malikona_Village_landslide,1,Malikona Village Baghmara town,200.134458,LS-0027,,0,Online Media/2021/Meghalaya/21,21,41.05590574622145,Online Media,1,Meghalaya,3,2021,"{""type"":""Point"",""coordinates"":[90.83191521329886,25.20269200374134]}"
0000000000000000003e,0.18259858411570667,0.07962651103780768,0.02183796498350673,0.06009722912966251,0.03483214412585639,0.08070944937833037,0.2554023851814261,0.3377702156812993,0.31178786602385183,0.36143904592742965,0.5951740359568785,0.2630667850828847,0.8000559515730004,-0.6772017327820969,,0,NONE,Lawngtlai,,2021-08-26,238.0,8.0,,3.0,0,75.0,2021-08-11,14.822349537037036,1,true,Zochachhuah landslide,1,Zochachhuah,14.347636222839355,LS-0063,,0,Online Media/2021/Mizoram/33,33,,Online Media,1,Mizoram,4,2021,"{""type"":""Point"",""coordinates"":[92.7616937535018,22.13015288196551]}"
00000000000000000047,0.26658605418019465,0.16313195515422077,0.06672379261363637,0.10177086546266238,0.09308602881493507,0.1324156960227273,0.3124050121753247,0.38746383421266234,0.3744156503652598,0.4191804535308442,0.3936103861673155,0.167968732374251,0.6078799232657268,-0.5784867549396377,94.65363891161132,2,PART1,Aizawl,895.2804565429688,2021-10-09,282.0,10.0,,2.0,1,78.0,2021-10-05,3.821863425925926,2,true,Thingsulthliah landslide,1,Thingsulthliah Village,7.244019031524658,LS-0072,,0,Online Media/2021/Mizoram/36,36,12.75879912174894,Online Media,1,Mizoram,4,2021,"{""type"":""Point"",""coordinates"":[92.85942833039122,23.68986170754086]}"
00000000000000000001,0.17119486386452357,0.1311638239618719,0.032396207473508076,0.062483572478831774,0.07334629113218069,0.09047609897074482,0.1243960959286113,0.14113470567357905,0.1426360999847893,0.15384501343608983,0.054511401977379234,-0.08861868223580557,0.33448369766891056,-0.39386899139179893,15.016999639224707,0,PART2,Dimapur,269.23065185546875,2021-02-17,48.0,2.0,,3.0,0,1.0,2021-02-12,4.820034722222222,6,true,TL Park 2 landslide,1,Near TL Park between Chumoukedima and Nukioladong,0.0,LS-0002,,0,Online Media/2021/Nagaland/38,38,37.28767119854388,Online Media,1,Nagaland,5,2021,"{""type"":""Point"",""coordinates"":[93.80600184291566,25.772600791180153]}"
0000000000000000001d,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,189.34023763035916,0,PART2,Phek,947.499267578125,2021-07-14,195.0,7.0,,2.0,0,,,,0,false,Phek_landslide,1,Ziphu,65.401161,LS-0030,,0,Online Media/2021/Nagaland/47,47,28.67691328973725,Online Media,1,Nagaland,5,2021,"{""type"":""Point"",""coordinates"":[94.68675456479018,25.60310590103762]}"
00000000000000000039,0.22981379432624102,0.10551546605876398,0.03542968085106383,0.07339313069908815,0.04859798885511652,0.10866160081053695,0.310881560283688,0.36586619554204647,0.3654831357649442,0.3991073150962512,0.5546489220002173,0.22903906315445619,0.772547770743419,-0.6683959586827386,220.1092172811649,0,PART2,Kiphire,1738.284423828125,2021-08-17,229.0,8.0,,2.0,0,63.0,2021-07-24,23.829270833333332,2,true,Pungro-Mimi landslide,1,Pungro-Mimi axis near Longkhimong village,59.65867233276367,LS-0058,,0,Online Media/2021/Nagaland/46,46,3.017999871133496,Online Media,1,Nagaland,5,2021,"{""type"":""Point"",""coordinates"":[94.86304512493818,25.7623002677467]}"
00000000000000000044,0.299942343940008,0.2196667865828942,0.18471997871909196,0.21657476185650582,0.20111760741791646,0.23537217774625063,0.40308599006890955,0.4643281211998381,0.45296185650587767,0.4894424604783138,0.35935570628748875,0.20952142336610022,0.418038089614999,-0.3847312287356682,350.4605686289688,0,PART2,Tuensang,1535.31103515625,2021-09-09,252.0,9.0,,2.0,0,60.0,2021-09-05,3.822326388888889,1,true,Chedang Saddle Landslide,1,Chedang Saddle and Noklak,27.73912239074707,LS-0069,,0,Online Media/2021/Nagaland/51,51,33.54942460373395,Online Media,1,Nagaland,5,2021,"{""type"":""Point"",""coordinates"":[94.93942506688263,26.232588278550466]}"
0000000000000000004a,0.1197953041892508,0.04820801377843069,0.004285547844587407,0.025351993313408653,0.014237333468415997,0.052178374955675996,0.2022456967732131,0.25386514867534576,0.2673020920925992,0.28102520642318024,0.6931743634346939,0.37919576775482483,0.8986447401378324,-0.8276619483159885,123.20601953523276,0,PART2,Tuensang,1471.1748046875,2021-11-08,312.0,11.0,,2.0,0,4.0,2021-11-06,1.8265162037037037,10,true,Wensoi Landslide,1,Wensoi Village,0.0,LS-0075,,0,Online Media/2021/Nagaland/50,50,27.685780648707784,Online Media,1,Nagaland,5,2021,"{""type"":""Point"",""coordinates"":[95.06150187642282,26.250081331983132]}"
00000000000000000003,0.07549928104906078,0.06259837982886943,0.06836990025821477,0.08264741025770847,0.08315448331730041,0.10302045972355829,0.13486046782441397,0.1480211584223584,0.1519434256493342,0.16251815097969724,0.378758279407447,0.31944354149139786,0.2826086547516239,-0.30178340160690587,305.53311553560854,0,PART2,East Sikkim,3342.55615234375,2021-03-25,84.0,3.0,,2.0,0,79.0,2021-03-15,9.807627314814814,2,true,Kyonsola_waterfall_landslide,1,Kyonsola waterfall on way to Tsongmo.,3.3004589080810547,LS-0004,,0,Online Media/2021/Sikkim/61,61,9.097040557164046,Online Media,1,Sikkim,6,2021,"{""type"":""Point"",""coordinates"":[88.72834320953787,27.37658403111517]}"
0000000000000000002b,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,301.6363917803451,0,PART2,East Sikkim,1003.9857177734376,2021-07-31,212.0,7.0,,2.0,0,,,,0,false,Seley_Ward_landslide,1,Seley ward under Tumin Lingee Constituency,140.635612,LS-0044,,0,Online Media/2021/Sikkim/63,63,23.32725988972293,Online Media,1,Sikkim,6,2021,"{""type"":""Point"",""coordinates"":[88.48780592141185,27.366542135542808]}"
